,id,chroma 0 mean,chroma 0 std,chroma 1 mean,chroma 1 std,chroma 2 mean,chroma 2 std,chroma 3 mean,chroma 3 std,chroma 4 mean,chroma 4 std,chroma 5 mean,chroma 5 std,chroma 6 mean,chroma 6 std,chroma 7 mean,chroma 7 std,chroma 8 mean,chroma 8 std,chroma 9 mean,chroma 9 std,chroma 10 mean,chroma 10 std,chroma 11 mean,chroma 11 std,mfccs 0 mean,mfccs 0 std,mfccs 1 mean,mfccs 1 std,mfccs 2 mean,mfccs 2 std,mfccs 3 mean,mfccs 3 std,mfccs 4 mean,mfccs 4 std,mfccs 5 mean,mfccs 5 std,mfccs 6 mean,mfccs 6 std,mfccs 7 mean,mfccs 7 std,mfccs 8 mean,mfccs 8 std,mfccs 9 mean,mfccs 9 std,mfccs 10 mean,mfccs 10 std,mfccs 11 mean,mfccs 11 std,mfccs 12 mean,mfccs 12 std,cent mean,cent std,cent skew,rolloff mean,rolloff std,rolloff skew,contrast 0 mean,contrast 0 std,contrast 1 mean,contrast 1 std,contrast 2 mean,contrast 2 std,contrast 3 mean,contrast 3 std,contrast 4 mean,contrast 4 std,contrast 5 mean,contrast 5 std,contrast 6 mean,contrast 6 std,zrate mean,zrate std,zrate skew,tempo,target
0,YElectronic_21,0.3556881053381676,0.36762214327081905,0.3622821285537742,0.2804906804891352,0.1933378006515681,0.16838395032826703,0.15361715509121718,0.17099753849463314,0.218951170155494,0.25393749721058617,0.23606620348934168,0.2572045707383436,0.09684704684168272,0.10941780792239597,0.15757784126282803,0.13403722678819796,0.13058492498058724,0.17114033356803063,0.12123293195604137,0.11660402299842165,0.10362714787730477,0.09720342443461634,0.07522267730368148,0.10445547902204905,-290.17776,68.37155,26.3615,42.722553,-22.209362,25.701038,-16.794697,-5.1071224,-23.78051,-8.148829,5.3023224,-5.126572,14.3398905,48.854443,17.161219,15.550053,14.544386,10.797415,10.271345,9.619472,7.2996755,12.067123,9.477469,6.2424808,7.708811,6.7810626,3182.0342787744335,974.0046981218957,1.1025072990078422,6093.0491129557295,617.7099978444033,-0.3050482787097527,18.109440383740594,19.766612624343267,24.575807139400542,17.36799231426046,18.08089467751848,18.552588347800583,38.28068031414747,3.71287355745693,5.978532185084224,7.401416399583331,4.647257997561425,4.658750018171945,2.6076060683727773,3.1617858326898007,0.11962212456597222,0.06415447533457783,1.2475853233728336,103.359375,0
0,YElectronic_106,0.3045284179742947,0.27887480477825105,0.23778292219412808,0.19697905671222737,0.16222174949301016,0.1841646037784502,0.1952872292700684,0.3053999794953231,0.37890208851405255,0.31467097193559973,0.3196847673923497,0.2768039546357247,0.11079090807550061,0.12991676891267392,0.07836104612860044,0.06216935405553095,0.1014431419471234,0.11025541546490812,0.10829675534751658,0.08833789417311441,0.09163860894506887,0.09799356760396263,0.10827996136437026,0.10122026757595398,-296.4136,57.335495,29.898617,33.14568,-4.995945,23.654213,-11.396161,-0.32565436,-18.904495,1.0714346,3.5247374,-3.9697022,13.40071,74.233795,29.401825,14.239592,11.953217,7.8368373,7.4325194,11.920262,10.219658,13.87761,6.0645194,5.8304276,6.3923693,9.149678,3466.1356931174228,1186.4900724627319,1.0084190178135977,6582.5307210286455,691.476980351588,0.5831340515829099,19.595764302772437,18.915297904897095,21.60116511340586,16.266602308780257,16.206632995483066,18.30553514376433,38.18311069580198,4.303141386706769,7.584962208062201,8.265248319099715,4.10384374671396,3.170098194951163,3.2002876752017664,4.654801192750934,0.1233226634837963,0.09013212974626908,1.75780375708905,143.5546875,0
0,YElectronic_51,0.2452354631821741,0.2660573919740595,0.2860567368580036,0.3834476997907018,0.31728166250570233,0.1422370738177643,0.13428671504938358,0.20120092951268734,0.3071302793732183,0.2984445309894878,0.3153431663278005,0.2313814348574253,0.11161887866742362,0.10872764750632324,0.12029099087823586,0.12582449506913676,0.09626494795738583,0.09249204480216146,0.08841891858018901,0.10585090622712172,0.14478993882047742,0.08877849086462451,0.03424416181587875,0.05456359312720268,-275.05533,68.48691,16.819218,34.54984,-3.275781,22.149866,-9.33936,-1.5007129,-26.361794,-3.5699086,-1.9765142,-1.096031,10.61937,51.473083,14.248619,14.429874,7.7642326,7.92077,8.665508,9.094475,9.843408,14.727652,9.996897,4.155306,5.2553315,7.9933796,3264.136159001925,1249.7969709865795,1.5330737930039557,6358.376057942708,1072.4101988789928,-0.15497203343708363,19.75937311914457,18.306513135239644,22.07495712388134,16.127038337890472,15.521573538977169,17.22744791505452,37.31796131253752,4.358742631675261,6.168235748722597,7.152543088268549,3.4125344099552466,2.190889712265146,2.6480538563923477,3.4098818292896045,0.11343948929398148,0.06647477377122961,1.570695090568538,184.5703125,0
0,YElectronic_242,0.4302976384838446,0.4519767975614722,0.3720654905048066,0.23233008494391091,0.1238773204766246,0.09558481514475456,0.1376142811159011,0.15988598802715684,0.22150395332892667,0.24927965292968512,0.23025419006431683,0.21762869073867305,0.1173802968272629,0.09158636252952664,0.13273260187142943,0.11392754451645531,0.07078717060143602,0.07161999767781375,0.0847576546720055,0.11009259513644024,0.09959375843422581,0.11464094799255478,0.12830894139425314,0.12590197114396454,-281.12885,48.91302,34.54909,30.952969,-15.4611225,23.052662,-3.196372,-2.029142,-32.845566,4.078406,2.3019218,1.0773333,18.77182,46.59485,23.014444,13.631908,9.002241,10.986108,10.745642,9.753158,8.680783,14.29596,6.695976,5.4213243,5.8194513,9.806091,3636.7449328362495,1280.2377230546936,0.7204849893715601,6673.598225911458,1005.0624128838219,-0.1739017075250661,20.55536384346569,20.385337729976428,25.563108147372642,19.527887580217158,19.076974819499245,20.014311143929515,40.583026510743984,3.609919371772905,6.682826228750356,7.916077936123947,6.551320901456007,4.4510198496664435,3.6190786777606476,3.9679586497659844,0.12139892578125,0.06945161219534061,1.2591730395204412,135.99917763157896,0
0,YElectronic_383,0.4348501131317658,0.3801207933860457,0.29004999310336743,0.27528433541333197,0.22100300165218167,0.13604754943104322,0.1694815191176547,0.1763827409737796,0.2228728818082815,0.29033885727521497,0.31846671965523615,0.3027908036626742,0.07849003698925124,0.03252300163789547,0.05309317428855505,0.05502225272303907,0.05001434204033601,0.07961837823334955,0.05856584592277997,0.08176967124538388,0.10382975146464006,0.062332661676158384,0.057015613740329395,0.04802501046216613,-304.46237,78.39011,26.629747,35.186825,-14.941207,28.802849,-9.045284,-12.7489195,-15.311632,-5.3497806,-3.7029035,2.192124,11.673924,25.821135,22.680443,11.767241,12.951553,12.957588,10.518953,12.1089735,11.60337,9.9939995,9.843484,7.6946754,5.6434937,5.0541086,3059.531647259338,1213.3806567826452,0.8761222395165384,5725.040690104167,1142.2885340999526,-0.5961669320913988,16.604161751672045,16.900602910467814,21.866221378948122,15.967982036316164,17.140683824882256,17.66804228067543,36.17530193414855,2.989152926701998,4.463063854800241,5.725149041201291,2.67668985628748,2.8770622594246498,2.5615032472350845,2.627007635002244,0.11519820601851852,0.07606363033611506,2.0520268264569133,198.76802884615384,0
0,YElectronic_129,0.2740112231518517,0.2847680686075278,0.25827789292992653,0.20001552077561188,0.18917571807201644,0.17752726092228585,0.17076211122798418,0.21093511073859847,0.3188514579876621,0.3387288330385011,0.36867430200021745,0.3261392471016186,0.12316764907045605,0.10029786005514779,0.08441482217452703,0.0881903339566545,0.11291602086543867,0.0994651117142932,0.11977722382566362,0.12425698401706697,0.10800107495005483,0.08692629994088218,0.09597281529837176,0.12833297867992155,-261.64948,37.9418,31.749647,33.654987,-14.079187,31.52943,-11.711648,-9.55756,-28.563953,-3.8604336,5.433499,-0.9706132,15.849945,59.11455,29.332808,18.091078,10.122859,10.23338,6.527318,9.651286,11.614416,13.502103,7.794882,7.288043,5.742829,6.980256,3985.5230310846364,1431.8369108791483,0.6061028937401117,6703.7546793619795,847.6996065873387,0.1570002964230239,19.722221515988,20.19791693828432,24.56949214062648,18.72983182617624,17.63850410301504,18.73620571736003,39.57424560889449,4.96208615874098,6.857886134601321,8.093401262374549,5.729042675938227,3.0182616582804562,2.5747269209236268,4.167078306901786,0.1852394386574074,0.11446016787063758,1.1767663702799207,234.90767045454547,0
0,YElectronic_49,0.29260133699519436,0.30231237016530793,0.3057074274646529,0.3717498911344813,0.3146708257886278,0.27012906180159674,0.27083185332392845,0.23948403141137845,0.23650957963374172,0.19476612820433545,0.21893315241496186,0.20157950673695613,0.0878992503668084,0.07395296944745468,0.08578307179651352,0.08276992601814413,0.09897671814270036,0.12268381313651534,0.1016252846991742,0.11191725157978748,0.11091308352936897,0.0920752014933764,0.06533949611519073,0.07781706281999771,-254.19823,43.91479,26.894226,44.805305,-9.935673,22.678495,-6.0815525,-4.9242687,-32.576874,2.229073,-1.8961676,-4.5040426,16.40845,39.29441,17.308224,18.690899,13.306846,11.928723,11.320725,8.307057,9.737231,14.130717,6.4309554,8.563769,5.034764,7.253934,3913.7496984868303,1426.5844781205058,0.616046644846288,6500.7843017578125,1149.7735816760026,-0.0869035492755144,19.645539499776728,18.510728608318775,22.67064836663524,17.076183831220934,17.36419276586774,20.19282889923251,39.65486674818524,4.346875024299034,5.675607874097221,6.7299426393109325,4.131041840439688,3.037964473362959,2.7841145006927475,3.2724044627571773,0.1890869140625,0.10275137045840894,0.8703712359513616,95.703125,0
0,YElectronic_387,0.14825446524591784,0.07882914736981494,0.0676754708705428,0.11413521877007751,0.11703345557969572,0.06996294824634607,0.1358490303407883,0.5036593873921598,0.5977248114935803,0.3530537346250157,0.2961128813410474,0.23006594442600756,0.0686204645613654,0.0573997274781429,0.043718941711401234,0.06965833889059918,0.07146289262591667,0.06550189222839296,0.056485223988469384,0.03612631715508248,0.03907289628368035,0.04432611895283035,0.06058777271325659,0.07157288352720317,-258.51578,59.601906,47.657036,46.446274,1.0308703,33.144455,-3.6015506,9.077861,-20.500355,5.631702,7.527955,6.309829,20.521965,40.326797,19.864676,11.536012,13.813176,11.368035,8.29269,10.2391405,9.804725,9.8480215,9.20515,5.254648,7.59359,8.155004,3372.8063554534247,1420.2625462645958,1.0004401044225892,6444.209798177083,1138.486616587219,0.3653424963234786,19.237766289394553,20.861462151917245,23.848972795397707,16.427245066869986,16.854415830821605,19.247468469967853,38.96769644238753,3.647294480825358,6.770101388730791,6.239609289272562,3.9145155426784757,3.6594466091793727,2.898160591165084,3.4513620693312363,0.0902393482349537,0.046009134255593824,0.8382753659973874,161.4990234375,0
0,MElectronic_59,0.2524056250634996,0.29547618331546294,0.28551793810763243,0.2173070591417826,0.18396623887366564,0.23774842477276983,0.2843126499882181,0.27524641520662435,0.3215946202853467,0.32650031714699596,0.2832668313141149,0.2532882112340082,0.05455283696197483,0.07872742746697309,0.12573286062384229,0.11208784935044895,0.07104599978478984,0.06773940486470503,0.11618819485492671,0.08891852097488752,0.12276896065786642,0.1494814962904042,0.08883233524962351,0.07044644158952669,-682.65027,66.95595,-24.712185,1.5137491,20.07633,17.502419,12.390385,-3.679303,-24.689938,-13.49255,1.5541425,-18.085443,-3.4744477,134.66092,44.30757,48.201206,21.994795,13.571668,12.1651325,20.390976,15.64907,28.417236,16.577177,13.057236,20.763395,11.441773,2068.4591168977204,487.6634204190393,0.2673799409791464,3721.406046549479,1227.9131225893127,0.16030171580385155,35.01056296450023,13.564744625987418,19.176791134773772,19.631287750597625,20.779264405726938,20.28516800329121,35.421916581825904,5.727554316587761,4.750137554026825,5.360317295141829,8.279822178684642,5.183454311116167,7.030330215048781,4.366012146607497,0.10112847222222222,0.03385484048113048,0.9634483082730235,234.90767045454547,0
0,YElectronic_358,0.3816853164521682,0.35604259682643263,0.27718219472449335,0.31717491588537255,0.243115293663096,0.2196157904864396,0.17862687676820224,0.14771668454937187,0.23330668983320443,0.31889406994910985,0.3267841044611703,0.25535585332895533,0.04154815974708691,0.07325038771670322,0.0780913788871597,0.03772024958554751,0.07225615211884978,0.08931976746613063,0.08611795583194806,0.07584730491412005,0.0817433187208068,0.04582384955388437,0.068164235650063,0.08079029801285574,-275.7874,73.16303,3.7837255,34.628094,-14.936375,20.04077,-11.06875,-3.7367887,-19.780325,-5.162366,-3.8109221,0.6995035,6.0986567,16.259064,21.842476,8.667169,9.206671,5.9691434,9.295077,8.98436,13.877745,7.3179417,7.5256886,7.0038133,7.7011843,6.9547343,3108.3437813130317,1094.8599078765278,0.8296400946796034,5773.2411702473955,1056.2226704930895,-0.6351574273444495,17.997305782641668,18.206400178851897,21.913496728843306,16.776120273832838,18.165899756611942,17.64793645420444,37.11619736105015,3.4467371694873927,4.498201051133889,5.9718859244795715,2.5052091918494988,3.4419803306540757,2.1979070569575736,2.738238352562908,0.12809018735532407,0.0709597281271204,1.1999302804311764,123.046875,0
0,YElectronic_17,0.4117284466382087,0.4653437295617185,0.37521326386542136,0.21551678912919894,0.15290609527420362,0.12173233225064958,0.1369957737299954,0.13916297826276688,0.25390820220845095,0.3169617898871402,0.2699672757704941,0.22371973095976005,0.09134629418432168,0.06121190046566031,0.06377035587149128,0.07299048618239036,0.07645622470608031,0.07542277213312258,0.08109230009738175,0.07136422941158359,0.05314553244334791,0.07341015384871413,0.08205756903347419,0.05354429407469945,-321.62888,59.115135,24.489073,42.565292,-8.275155,25.836472,-16.094156,2.1939235,-16.810186,0.3139608,-0.44932646,-3.4293516,8.889396,45.73958,19.238699,12.747832,12.510157,9.38556,9.253226,13.6755295,7.5334053,11.370057,6.5856524,5.71772,5.239576,6.9189363,3444.9217152406673,1132.3736398333795,0.8816571005289661,6306.5867106119795,621.1280944405113,-1.6565759573404517,17.687650826597064,17.19628696404368,19.46104761766473,14.768495798242906,16.82686813501389,18.47354926532409,37.76714200252671,3.6739772061089133,5.29604094679724,5.513179588201567,2.8844931462339187,2.9023235369873173,2.8018857180984225,4.333244637850037,0.14461263020833334,0.06988023606964215,0.5853026069560616,135.99917763157896,0
0,YElectronic_131,0.38478565665466946,0.4072326137788562,0.32380842631835,0.2127051711159806,0.16129121392530574,0.15448232398532177,0.16148265181391075,0.187086244565781,0.2531643447194148,0.2644319595802455,0.2627567935840639,0.275762170541537,0.09174562276737898,0.11749881154493994,0.11965054082877846,0.09510900233672674,0.08372880539093798,0.07219593696659773,0.09875868508085885,0.13157504546029067,0.13451881248265057,0.11666679497528737,0.13625287550970555,0.10393153120784263,-284.32678,56.894608,27.186602,32.058487,-8.580735,27.440353,-8.804408,-7.406808,-31.574934,-1.8737547,4.3649,-1.221727,12.034641,60.228985,23.804192,18.392971,13.340448,9.47809,8.152137,9.423859,11.203182,16.918467,7.0589347,7.857635,5.51017,9.473644,3394.7546023743043,1191.566215747334,1.104102799786835,6446.8516031901045,739.3359568015431,-0.5326256587103064,19.136302190779755,18.238249631104708,24.251935434810793,17.8601806748233,16.90026958269847,18.16365587185708,38.5435215529866,4.65346220122323,6.089740709781445,7.925631594898415,4.653552807002323,2.965652995246366,2.9605468959334855,4.108208875955904,0.13031005859375,0.0893240724679741,2.0460244179552616,123.046875,0
