,Name of File,Actual,Predicted,Correct?,Avg. Distance,3 Nearest Neighbors
10,11thHourNewsRecordedFromBroadcast107,1,1,True,3.632040541388186,"AriMelberNewsRecordedFromBroadcast48, AriMelberNewsRecordedFromBroadcast95, AriMelberNewsRecordedFromBroadcast57, "
11,11thHourNewsRecordedFromBroadcast108,1,1,True,3.7438142979671123,"AriMelberNewsRecordedFromBroadcast5, AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast12, "
12,11thHourNewsRecordedFromBroadcast109,1,1,True,3.637388439503927,"AriMelberNewsRecordedFromBroadcast5, AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast21, "
13,11thHourNewsRecordedFromBroadcast11,1,1,True,3.3071148711297034,"AriMelberNewsRecordedFromBroadcast37, AriMelberNewsRecordedFromBroadcast38, BelowDeckMEDRecordedFromBroadcast7, "
14,11thHourNewsRecordedFromBroadcast111,1,0,False,4.369442862366577,"AriMelberNewsRecordedFromBroadcast0, TF_Hour58, TF_Hour66, "
15,11thHourNewsRecordedFromBroadcast12,1,1,True,3.4116386460700934,"AriMelberNewsRecordedFromBroadcast45, BelowDeckMEDRecordedFromBroadcast89, AriMelberNewsRecordedFromBroadcast42, "
16,11thHourNewsRecordedFromBroadcast13,1,1,True,3.47762425536345,"AriMelberNewsRecordedFromBroadcast103, AriMelberNewsRecordedFromBroadcast96, AriMelberNewsRecordedFromBroadcast38, "
17,11thHourNewsRecordedFromBroadcast14,1,1,True,3.603715453417573,"BelowDeckMEDRecordedFromBroadcast7, ChicagoMedDramaRecordedFromBroadcast13, BelowDeckMEDRecordedFromBroadcast3, "
18,11thHourNewsRecordedFromBroadcast15,1,1,True,3.539023468211848,"AriMelberNewsRecordedFromBroadcast6, AriMelberNewsRecordedFromBroadcast4, TF_Hour12, "
19,11thHourNewsRecordedFromBroadcast16,1,1,True,3.711979225551801,"AriMelberNewsRecordedFromBroadcast91, AriMelberNewsRecordedFromBroadcast48, AriMelberNewsRecordedFromBroadcast98, "
20,11thHourNewsRecordedFromBroadcast17,1,1,True,3.54814867031409,"AriMelberNewsRecordedFromBroadcast48, AriMelberNewsRecordedFromBroadcast56, AriMelberNewsRecordedFromBroadcast91, "
21,11thHourNewsRecordedFromBroadcast18,1,1,True,3.62600316921016,"AriMelberNewsRecordedFromBroadcast18, AriMelberNewsRecordedFromBroadcast12, AriMelberNewsRecordedFromBroadcast17, "
22,11thHourNewsRecordedFromBroadcast19,1,1,True,3.5529700035515064,"AriMelberNewsRecordedFromBroadcast12, AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast21, "
23,11thHourNewsRecordedFromBroadcast2,1,1,True,3.6996421848444867,"ChicagoMedDramaRecordedFromBroadcast0, BelowDeckMEDRecordedFromBroadcast106, BelowDeckMEDRecordedFromBroadcast86, "
24,11thHourNewsRecordedFromBroadcast20,1,1,True,3.358744333502601,"AriMelberNewsRecordedFromBroadcast95, AriMelberNewsRecordedFromBroadcast91, AriMelberNewsRecordedFromBroadcast49, "
25,11thHourNewsRecordedFromBroadcast21,1,1,True,3.6632206194948442,"AriMelberNewsRecordedFromBroadcast12, AriMelberNewsRecordedFromBroadcast18, AriMelberNewsRecordedFromBroadcast19, "
26,11thHourNewsRecordedFromBroadcast22,1,1,True,3.5361805594800897,"AriMelberNewsRecordedFromBroadcast21, AriMelberNewsRecordedFromBroadcast12, AriMelberNewsRecordedFromBroadcast98, "
27,11thHourNewsRecordedFromBroadcast23,1,1,True,3.768535151624409,"AriMelberNewsRecordedFromBroadcast15, AriMelberNewsRecordedFromBroadcast23, TF_Hour12, "
28,11thHourNewsRecordedFromBroadcast24,1,1,True,3.650021327500245,"AriMelberNewsRecordedFromBroadcast59, BelowDeckMEDRecordedFromBroadcast10, AriMelberNewsRecordedFromBroadcast55, "
29,11thHourNewsRecordedFromBroadcast25,1,0,False,3.8591452816582645,"METALKING-RECORDEDPT2-51, TF_Hour44, TF_Hour30, "
30,11thHourNewsRecordedFromBroadcast26,1,1,True,3.7518267225100437,"AriMelberNewsRecordedFromBroadcast12, mept3-4, BelowDeckMEDRecordedFromBroadcast91, "
31,11thHourNewsRecordedFromBroadcast27,1,0,False,3.6474562841518696,"mept3-4, AriMelberNewsRecordedFromBroadcast12, TF_Hour6, "
32,11thHourNewsRecordedFromBroadcast28,1,1,True,3.3302774648796265,"AriMelberNewsRecordedFromBroadcast53, AriMelberNewsRecordedFromBroadcast57, AriMelberNewsRecordedFromBroadcast48, "
33,11thHourNewsRecordedFromBroadcast29,1,1,True,4.095512841097669,"ChicagoMedDramaRecordedFromBroadcast4, BelowDeckMEDRecordedFromBroadcast92, ChicagoMedDramaRecordedFromBroadcast61, "
34,11thHourNewsRecordedFromBroadcast3,1,1,True,3.521241208439913,"ChicagoMedDramaRecordedFromBroadcast78, ChicagoMedDramaRecordedFromBroadcast80, ChicagoMedDramaRecordedFromBroadcast85, "
35,11thHourNewsRecordedFromBroadcast30,1,1,True,3.4981004682479497,"AriMelberNewsRecordedFromBroadcast53, BelowDeckMEDRecordedFromBroadcast90, AriMelberNewsRecordedFromBroadcast56, "
36,11thHourNewsRecordedFromBroadcast31,1,1,True,3.6528674639111354,"AriMelberNewsRecordedFromBroadcast6, AriMelberNewsRecordedFromBroadcast3, AriMelberNewsRecordedFromBroadcast4, "
37,11thHourNewsRecordedFromBroadcast32,1,1,True,3.7914155515521526,"BelowDeckMEDRecordedFromBroadcast4, friends16bit-69, BelowDeckMEDRecordedFromBroadcast46, "
38,11thHourNewsRecordedFromBroadcast33,1,1,True,3.3911669849346837,"BelowDeckMEDRecordedFromBroadcast95, AriMelberNewsRecordedFromBroadcast85, AriMelberNewsRecordedFromBroadcast34, "
39,11thHourNewsRecordedFromBroadcast34,1,1,True,3.4845498327409965,"AriMelberNewsRecordedFromBroadcast80, AriMelberNewsRecordedFromBroadcast42, AriMelberNewsRecordedFromBroadcast78, "
40,11thHourNewsRecordedFromBroadcast35,1,1,True,3.500751709750715,"AriMelberNewsRecordedFromBroadcast60, AriMelberNewsRecordedFromBroadcast84, AriMelberNewsRecordedFromBroadcast37, "
41,11thHourNewsRecordedFromBroadcast36,1,1,True,3.4551966580519857,"AriMelberNewsRecordedFromBroadcast42, AriMelberNewsRecordedFromBroadcast111, AriMelberNewsRecordedFromBroadcast34, "
42,11thHourNewsRecordedFromBroadcast37,1,1,True,3.7850766027732052,"BelowDeckMEDRecordedFromBroadcast4, BelowDeckMEDRecordedFromBroadcast38, BelowDeckMEDRecordedFromBroadcast13, "
43,11thHourNewsRecordedFromBroadcast38,1,1,True,4.127884980998962,"AriMelberNewsRecordedFromBroadcast23, AriMelberNewsRecordedFromBroadcast3, TF_Hour12, "
44,11thHourNewsRecordedFromBroadcast39,1,1,True,3.294184023982676,"AriMelberNewsRecordedFromBroadcast48, METALKING-RECORDEDPT2-51, AriMelberNewsRecordedFromBroadcast58, "
45,11thHourNewsRecordedFromBroadcast4,1,1,True,3.85011504812373,"ChicagoMedDramaRecordedFromBroadcast85, ChicagoMedDramaRecordedFromBroadcast88, ChicagoMedDramaRecordedFromBroadcast78, "
46,11thHourNewsRecordedFromBroadcast40,1,1,True,3.4169414117820285,"AriMelberNewsRecordedFromBroadcast20, AriMelberNewsRecordedFromBroadcast23, AriMelberNewsRecordedFromBroadcast22, "
47,11thHourNewsRecordedFromBroadcast41,1,1,True,3.7837206912269186,"AriMelberNewsRecordedFromBroadcast67, AriMelberNewsRecordedFromBroadcast10, friends16bit-42, "
48,11thHourNewsRecordedFromBroadcast42,1,1,True,3.294761909050714,"AriMelberNewsRecordedFromBroadcast6, AriMelberNewsRecordedFromBroadcast4, friends16bit-11, "
49,11thHourNewsRecordedFromBroadcast43,1,1,True,3.7587547616473995,"BelowDeckMEDRecordedFromBroadcast91, AriMelberNewsRecordedFromBroadcast5, BelowDeckMEDRecordedFromBroadcast88, "
50,11thHourNewsRecordedFromBroadcast44,1,1,True,3.642183537379182,"AriMelberNewsRecordedFromBroadcast105, BelowDeckMEDRecordedFromBroadcast91, AriMelberNewsRecordedFromBroadcast43, "
51,11thHourNewsRecordedFromBroadcast45,1,1,True,3.3804983290043578,"AriMelberNewsRecordedFromBroadcast57, AriMelberNewsRecordedFromBroadcast106, AriMelberNewsRecordedFromBroadcast48, "
52,11thHourNewsRecordedFromBroadcast46,1,1,True,3.8155807907737413,"AriMelberNewsRecordedFromBroadcast12, mept3-4, AriMelberNewsRecordedFromBroadcast21, "
53,11thHourNewsRecordedFromBroadcast47,1,1,True,3.6201353896662254,"AriMelberNewsRecordedFromBroadcast5, AriMelberNewsRecordedFromBroadcast8, AriMelberNewsRecordedFromBroadcast24, "
54,11thHourNewsRecordedFromBroadcast48,1,1,True,4.0255793051418,"AriMelberNewsRecordedFromBroadcast12, AriMelberNewsRecordedFromBroadcast21, mept3-4, "
55,11thHourNewsRecordedFromBroadcast49,1,1,True,3.893096582846822,"AriMelberNewsRecordedFromBroadcast12, BelowDeckMEDRecordedFromBroadcast89, AriMelberNewsRecordedFromBroadcast98, "
56,11thHourNewsRecordedFromBroadcast5,1,1,True,3.9794760019949678,"BelowDeckMEDRecordedFromBroadcast73, BelowDeckMEDRecordedFromBroadcast106, ChicagoMedDramaRecordedFromBroadcast0, "
57,11thHourNewsRecordedFromBroadcast50,1,0,False,3.658784060552397,"METALKING-RECORDEDPT2-51, TF_Hour6, AriMelberNewsRecordedFromBroadcast21, "
58,11thHourNewsRecordedFromBroadcast51,1,1,True,3.846428192838753,"AriMelberNewsRecordedFromBroadcast6, AriMelberNewsRecordedFromBroadcast23, TF_Hour22, "
59,11thHourNewsRecordedFromBroadcast52,1,1,True,3.7601739903836764,"AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast23, ZoomLecture21144509202015, "
60,11thHourNewsRecordedFromBroadcast53,1,1,True,3.692280264126958,"AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast21, AriMelberNewsRecordedFromBroadcast5, "
61,11thHourNewsRecordedFromBroadcast54,1,1,True,4.065184353335097,"AriMelberNewsRecordedFromBroadcast98, AriMelberNewsRecordedFromBroadcast10, AriMelberNewsRecordedFromBroadcast21, "
62,11thHourNewsRecordedFromBroadcast55,1,1,True,3.697638113588058,"AriMelberNewsRecordedFromBroadcast17, AriMelberNewsRecordedFromBroadcast3, AriMelberNewsRecordedFromBroadcast12, "
63,11thHourNewsRecordedFromBroadcast56,1,1,True,3.7127953896200605,"AriMelberNewsRecordedFromBroadcast21, AriMelberNewsRecordedFromBroadcast5, AriMelberNewsRecordedFromBroadcast105, "
64,11thHourNewsRecordedFromBroadcast57,1,1,True,3.739093769607771,"AriMelberNewsRecordedFromBroadcast5, AriMelberNewsRecordedFromBroadcast19, TF_Hour30, "
65,11thHourNewsRecordedFromBroadcast58,1,1,True,3.9054093736266586,"AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast52, AriMelberNewsRecordedFromBroadcast5, "
66,11thHourNewsRecordedFromBroadcast59,1,1,True,3.6014766119679806,"AriMelberNewsRecordedFromBroadcast5, AriMelberNewsRecordedFromBroadcast21, AriMelberNewsRecordedFromBroadcast19, "
67,11thHourNewsRecordedFromBroadcast6,1,1,True,3.6672573133771023,"ChicagoMedDramaRecordedFromBroadcast87, BelowDeckMEDRecordedFromBroadcast90, BelowDeckMEDRecordedFromBroadcast11, "
68,11thHourNewsRecordedFromBroadcast60,1,0,False,3.818131028657069,"AriMelberNewsRecordedFromBroadcast18, mept3-32, METALKING-RECORDEDPT2-37, "
69,11thHourNewsRecordedFromBroadcast61,1,0,False,3.6827957531049424,"METALKING-RECORDEDPT2-51, AriMelberNewsRecordedFromBroadcast48, METALKING-RECORDEDPT2-11, "
70,11thHourNewsRecordedFromBroadcast62,1,1,True,3.9783958261547645,"ChicagoMedDramaRecordedFromBroadcast4, AriMelberNewsRecordedFromBroadcast51, BelowDeckMEDRecordedFromBroadcast92, "
71,11thHourNewsRecordedFromBroadcast63,1,0,False,3.7009960899038266,"METALKING-RECORDEDPT2-51, AriMelberNewsRecordedFromBroadcast48, TF_Hour44, "
72,11thHourNewsRecordedFromBroadcast64,1,1,True,3.7475192427973685,"AriMelberNewsRecordedFromBroadcast91, AriMelberNewsRecordedFromBroadcast5, AriMelberNewsRecordedFromBroadcast105, "
73,11thHourNewsRecordedFromBroadcast65,1,0,False,3.7797067413969376,"mept3-4, METALKING-RECORDEDPT2-57, mept3-19, "
74,11thHourNewsRecordedFromBroadcast66,1,1,True,3.634466244063322,"AriMelberNewsRecordedFromBroadcast52, AriMelberNewsRecordedFromBroadcast57, AriMelberNewsRecordedFromBroadcast55, "
75,11thHourNewsRecordedFromBroadcast67,1,1,True,3.5648537360989008,"AriMelberNewsRecordedFromBroadcast48, AriMelberNewsRecordedFromBroadcast58, METALKING-RECORDEDPT2-51, "
76,11thHourNewsRecordedFromBroadcast68,1,1,True,3.1903206380851077,"AriMelberNewsRecordedFromBroadcast47, AriMelberNewsRecordedFromBroadcast48, AriMelberNewsRecordedFromBroadcast58, "
77,11thHourNewsRecordedFromBroadcast69,1,1,True,3.387347487943455,"AriMelberNewsRecordedFromBroadcast58, AriMelberNewsRecordedFromBroadcast47, AriMelberNewsRecordedFromBroadcast49, "
78,11thHourNewsRecordedFromBroadcast7,1,1,True,4.192042160382417,"ChicagoMedDramaRecordedFromBroadcast2, BelowDeckMEDRecordedFromBroadcast1, BelowDeckMEDRecordedFromBroadcast92, "
79,11thHourNewsRecordedFromBroadcast70,1,1,True,3.6935513508954965,"AriMelberNewsRecordedFromBroadcast55, AriMelberNewsRecordedFromBroadcast59, METALKING-RECORDEDPT2-39, "
80,11thHourNewsRecordedFromBroadcast71,1,1,True,3.4235530905141287,"AriMelberNewsRecordedFromBroadcast58, AriMelberNewsRecordedFromBroadcast57, AriMelberNewsRecordedFromBroadcast49, "
81,11thHourNewsRecordedFromBroadcast72,1,0,False,3.861782729423515,"mept3-4, mept3-19, METALKING-RECORDEDPT2-57, "
82,11thHourNewsRecordedFromBroadcast73,1,1,True,3.972644575562418,"AriMelberNewsRecordedFromBroadcast5, mept3-4, AriMelberNewsRecordedFromBroadcast19, "
83,11thHourNewsRecordedFromBroadcast74,1,1,True,3.903860970052262,"AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast5, mept3-4, "
84,11thHourNewsRecordedFromBroadcast75,1,0,False,3.7009091136599155,"mept3-11, mept3-43, mept3-26, "
85,11thHourNewsRecordedFromBroadcast76,1,1,True,3.3507711935281974,"AriMelberNewsRecordedFromBroadcast47, AriMelberNewsRecordedFromBroadcast53, AriMelberNewsRecordedFromBroadcast58, "
86,11thHourNewsRecordedFromBroadcast77,1,1,True,3.6422555653929134,"AriMelberNewsRecordedFromBroadcast58, METALKING-RECORDEDPT2-11, AriMelberNewsRecordedFromBroadcast59, "
87,11thHourNewsRecordedFromBroadcast78,1,1,True,3.7968361018663526,"AriMelberNewsRecordedFromBroadcast58, AriMelberNewsRecordedFromBroadcast91, METALKING-RECORDEDPT2-51, "
88,11thHourNewsRecordedFromBroadcast79,1,1,True,3.8277738613546175,"AriMelberNewsRecordedFromBroadcast23, ZoomLecture21144509202039, friends16bit-34, "
89,11thHourNewsRecordedFromBroadcast8,1,0,False,3.732536241971225,"mept3-4, TF_Hour65, TF_Hour6, "
90,11thHourNewsRecordedFromBroadcast80,1,1,True,3.784848002346771,"AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast3, AriMelberNewsRecordedFromBroadcast15, "
91,11thHourNewsRecordedFromBroadcast81,1,1,True,3.5224161336558937,"AriMelberNewsRecordedFromBroadcast3, AriMelberNewsRecordedFromBroadcast100, AriMelberNewsRecordedFromBroadcast23, "
92,11thHourNewsRecordedFromBroadcast82,1,1,True,3.510382446356961,"AriMelberNewsRecordedFromBroadcast15, AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast12, "
93,11thHourNewsRecordedFromBroadcast83,1,1,True,3.545263927560773,"AriMelberNewsRecordedFromBroadcast15, AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast23, "
94,11thHourNewsRecordedFromBroadcast84,1,1,True,3.298692737946782,"AriMelberNewsRecordedFromBroadcast3, AriMelberNewsRecordedFromBroadcast15, AriMelberNewsRecordedFromBroadcast19, "
95,11thHourNewsRecordedFromBroadcast85,1,1,True,3.7226390545646955,"AriMelberNewsRecordedFromBroadcast16, AriMelberNewsRecordedFromBroadcast18, AriMelberNewsRecordedFromBroadcast15, "
96,11thHourNewsRecordedFromBroadcast86,1,1,True,3.5411199070049966,"AriMelberNewsRecordedFromBroadcast18, AriMelberNewsRecordedFromBroadcast17, AriMelberNewsRecordedFromBroadcast23, "
97,11thHourNewsRecordedFromBroadcast87,1,1,True,3.5646041588057145,"AriMelberNewsRecordedFromBroadcast19, BelowDeckMEDRecordedFromBroadcast92, AriMelberNewsRecordedFromBroadcast21, "
98,11thHourNewsRecordedFromBroadcast88,1,1,True,3.5915966476197876,"AriMelberNewsRecordedFromBroadcast23, AriMelberNewsRecordedFromBroadcast18, TF_Hour26, "
99,11thHourNewsRecordedFromBroadcast89,1,0,False,3.7710699964142766,"AriMelberNewsRecordedFromBroadcast100, bookReading7mins32, ZoomLecture21144509202015, "
100,11thHourNewsRecordedFromBroadcast9,1,1,True,3.887603929402349,"TF_Hour12, AriMelberNewsRecordedFromBroadcast6, AriMelberNewsRecordedFromBroadcast18, "
101,11thHourNewsRecordedFromBroadcast90,1,1,True,3.5666141749497804,"AriMelberNewsRecordedFromBroadcast19, BelowDeckMEDRecordedFromBroadcast100, AriMelberNewsRecordedFromBroadcast21, "
102,11thHourNewsRecordedFromBroadcast91,1,1,True,3.700850233006494,"AriMelberNewsRecordedFromBroadcast19, TF_Hour26, AriMelberNewsRecordedFromBroadcast15, "
103,11thHourNewsRecordedFromBroadcast92,1,1,True,3.363560768892342,"AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast16, AriMelberNewsRecordedFromBroadcast15, "
104,11thHourNewsRecordedFromBroadcast93,1,1,True,3.4525000982882323,"AriMelberNewsRecordedFromBroadcast3, AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast23, "
105,11thHourNewsRecordedFromBroadcast94,1,1,True,3.882265932588238,"AriMelberNewsRecordedFromBroadcast18, AriMelberNewsRecordedFromBroadcast19, AriMelberNewsRecordedFromBroadcast15, "
106,11thHourNewsRecordedFromBroadcast95,1,1,True,3.5373998164402134,"AriMelberNewsRecordedFromBroadcast5, AriMelberNewsRecordedFromBroadcast91, AriMelberNewsRecordedFromBroadcast43, "
107,11thHourNewsRecordedFromBroadcast96,1,1,True,3.9315524214331035,"AriMelberNewsRecordedFromBroadcast91, AriMelberNewsRecordedFromBroadcast98, AriMelberNewsRecordedFromBroadcast105, "
108,11thHourNewsRecordedFromBroadcast97,1,1,True,3.516818621411597,"TF_Hour44, AriMelberNewsRecordedFromBroadcast48, AriMelberNewsRecordedFromBroadcast58, "
109,11thHourNewsRecordedFromBroadcast98,1,1,True,3.6408028046230116,"AriMelberNewsRecordedFromBroadcast91, AriMelberNewsRecordedFromBroadcast105, AriMelberNewsRecordedFromBroadcast95, "
110,11thHourNewsRecordedFromBroadcast99,1,1,True,3.3678551547574327,"AriMelberNewsRecordedFromBroadcast105, AriMelberNewsRecordedFromBroadcast91, AriMelberNewsRecordedFromBroadcast95, "
111,3minuteRead0,0,0,True,3.9971579019614953,"METALKING-RECORDEDPT2-0, MEPLUSSILENCE_RECORDED42, JRE1383Podcast52, "
112,3minuteRead1,0,0,True,4.032346108694089,"METALKING-RECORDEDPT2-0, METALKING-RECORDEDPT2-21, METALKING-RECORDEDPT2-15, "
113,3minuteRead10,0,0,True,3.872114729534939,"JRE1383Podcast30, METALKING-RECORDEDPT2-55, METALKING-RECORDEDPT2-26, "
114,3minuteRead11,0,0,True,3.7105247577810903,"METALKING-RECORDEDPT2-0, MEPLUSSILENCE_RECORDED18, METALKING-RECORDEDPT2-4, "
115,3minuteRead12,0,0,True,3.741031045260438,"METALKING-RECORDEDPT2-26, METALKING-RECORDEDPT2-31, METALKING-RECORDEDPT2-49, "
116,3minuteRead13,0,0,True,3.751104177671084,"mept3-32, METALKING-RECORDEDPT2-28, METALKING-RECORDEDPT2-55, "
117,3minuteRead14,0,0,True,3.6169674530985136,"METALKING-RECORDEDPT2-21, MEPLUSSILENCE_RECORDED28, METALKING-RECORDEDPT2-0, "
118,3minuteRead15,0,0,True,3.949022450806339,"METALKING-RECORDEDPT2-26, METALKING-RECORDEDPT2-0, METALKING-RECORDEDPT2-24, "
119,3minuteRead16,0,0,True,3.8119429073993665,"MEPLUSSILENCE_RECORDED42, METALKING-RECORDEDPT2-0, METALKING-RECORDEDPT2-4, "
120,3minuteRead17,0,0,True,3.9791061986133234,"METALKING-RECORDEDPT2-55, METALKING-RECORDEDPT2-24, METALKING-RECORDEDPT2-25, "
121,3minuteRead18,0,0,True,3.852596727492782,"METALKING-RECORDEDPT2-21, MEPLUSSILENCE_RECORDED8, METALKING-RECORDEDPT2-0, "
122,3minuteRead19,0,0,True,4.220435529287102,"METALKING-RECORDEDPT2-21, METALKING-RECORDEDPT2-4, MEPLUSSILENCE_RECORDED2, "
123,3minuteRead2,0,0,True,3.815848759983581,"METALKING-RECORDEDPT2-21, METALKING-RECORDEDPT2-20, METALKING-RECORDEDPT2-15, "
124,3minuteRead20,0,0,True,3.824803787227434,"mept3-12, mept3-32, mept3-33, "
125,3minuteRead21,0,0,True,4.075335724698377,"METALKING-RECORDEDPT2-21, METALKING-RECORDEDPT2-27, mept3-34, "
126,3minuteRead22,0,0,True,3.8044816207699053,"METALKING-RECORDEDPT2-24, METALKING-RECORDEDPT2-44, METALKING-RECORDEDPT2-3, "
127,3minuteRead23,0,0,True,3.9339876244929246,"METALKING-RECORDEDPT2-24, METALKING-RECORDEDPT2-8, METALKING-RECORDEDPT2-16, "
128,3minuteRead24,0,0,True,3.8762743291420354,"MEPLUSSILENCE_RECORDED42, METALKING-RECORDEDPT2-4, MEPLUSSILENCE_RECORDED12, "
129,3minuteRead25,0,0,True,3.999334115069768,"METALKING-RECORDEDPT2-10, METALKING-RECORDEDPT2-55, mept3-12, "
130,3minuteRead26,0,0,True,3.8734020625366647,"METALKING-RECORDEDPT2-21, METALKING-RECORDEDPT2-20, MEPLUSSILENCE_RECORDED28, "
131,3minuteRead27,0,0,True,3.9221803082383953,"METALKING-RECORDEDPT2-26, MEPLUSSILENCE_RECORDED31, METALKING-RECORDEDPT2-31, "
132,3minuteRead28,0,0,True,4.023335027764614,"METALKING-RECORDEDPT2-0, METALKING-RECORDEDPT2-24, bookReading7mins56, "
133,3minuteRead29,0,0,True,4.068699991971823,"MEPLUSSILENCE_RECORDED42, METALKING-RECORDEDPT2-15, MEPLUSSILENCE_RECORDED9, "
134,3minuteRead3,0,0,True,3.579450158772047,"METALKING-RECORDEDPT2-9, METALKING-RECORDEDPT2-21, METALKING-RECORDEDPT2-48, "
135,3minuteRead30,0,0,True,4.389039591971103,"mept3-12, New9MinuteSession2362, JRE1383Podcast53, "
136,3minuteRead31,0,0,True,3.6959524780088375,"METALKING-RECORDEDPT2-15, MEPLUSSILENCE_RECORDED8, METALKING-RECORDEDPT2-21, "
137,3minuteRead32,0,0,True,4.299267764395907,"mept3-12, METALKING-RECORDEDPT2-3, mept3-17, "
138,3minuteRead33,0,0,True,3.9776448861629183,"METALKING-RECORDEDPT2-15, METALKING-RECORDEDPT2-21, MEPLUSSILENCE_RECORDED28, "
139,3minuteRead34,0,0,True,4.343315123121828,"mept3-12, METALKING-RECORDEDPT2-44, mept3-2, "
140,3minuteRead35,0,0,True,3.998561783116605,"METALKING-RECORDEDPT2-21, METALKING-RECORDEDPT2-27, mept3-32, "
141,3minuteRead36,0,0,True,3.949253016926291,"mept3-12, METALKING-RECORDEDPT2-37, METALKING-RECORDEDPT2-44, "
142,3minuteRead37,0,0,True,3.876389030477982,"METALKING-RECORDEDPT2-0, METALKING-RECORDEDPT2-5, MEPLUSSILENCE_RECORDED9, "
143,3minuteRead38,0,0,True,3.9106384405450556,"METALKING-RECORDEDPT2-0, METALKING-RECORDEDPT2-9, mept3-13, "
144,3minuteRead39,0,0,True,4.3379994450898565,"MEPLUSSILENCE_RECORDED35, MEPLUSSILENCE_RECORDED14, MEPLUSSILENCE_RECORDED25, "
145,3minuteRead4,0,0,True,3.9957553517213173,"METALKING-RECORDEDPT2-15, METALKING-RECORDEDPT2-21, MEPLUSSILENCE_RECORDED42, "
146,3minuteRead5,0,0,True,3.779431951410505,"METALKING-RECORDEDPT2-26, JRE1383Podcast109, METALKING-RECORDEDPT2-3, "
147,3minuteRead6,0,0,True,3.584916016664385,"METALKING-RECORDEDPT2-24, METALKING-RECORDEDPT2-10, METALKING-RECORDEDPT2-55, "
148,3minuteRead7,0,0,True,3.74748784521293,"METALKING-RECORDEDPT2-0, MEPLUSSILENCE_RECORDED9, MEPLUSSILENCE_RECORDED22, "
149,3minuteRead8,0,0,True,3.7106556418110985,"METALKING-RECORDEDPT2-10, METALKING-RECORDEDPT2-24, METALKING-RECORDEDPT2-0, "
150,3minuteRead9,0,0,True,3.7802418856725986,"METALKING-RECORDEDPT2-0, MEPLUSSILENCE_RECORDED27, METALKING-RECORDEDPT2-21, "
151,AriMelberNewsRecordedFromBroadcast0,1,0,False,3.9865703355083415,"11thHourNewsRecordedFromBroadcast111, TF_Hour58, TF_Hour59, "
